,ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,ReviewSentimentScore,ReviewSentimentCategory,ReviewScoreBucket
1294,1295,61,8,2025-09-16,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1295,1296,60,9,2025-10-26,4,"Good  quality,    but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
1296,1297,87,5,2024-08-14,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1297,1298,82,1,2024-08-13,4,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1298,1299,44,18,2025-07-02,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1299,1300,6,11,2024-04-14,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1300,1301,79,13,2025-05-28,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1301,1302,20,11,2023-11-29,3,"Good  quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1302,1303,99,3,2024-03-22,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1303,1304,77,15,2024-05-09,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1304,1305,24,4,2025-01-26,1,The    product  arrived  late.,0.0,Negative,0.0 to 0.49
1305,1306,89,1,2023-09-03,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1306,1307,36,13,2024-05-16,3,"Average    experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1307,1308,46,5,2025-02-03,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0
1308,1309,53,8,2024-10-12,4,"I  love  this  product,    will  buy  again!",0.6696,Positive,0.5 to 1.0
1309,1310,96,17,2025-11-19,3,"Good    quality,  but  could  be  cheaper.",0.2382,Neutral,0.0 to 0.49
1310,1311,71,13,2023-01-29,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1311,1312,11,18,2023-05-16,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49
1312,1313,2,2,2025-06-30,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0
1313,1314,63,2,2025-03-17,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
1314,1315,85,14,2023-05-28,4,"I    love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1315,1316,40,20,2025-05-24,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0
1316,1317,24,8,2025-11-08,1,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
1317,1318,28,1,2024-02-13,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1318,1319,84,6,2024-07-20,1,Product  did  not  meet  my    expectations.,0.0,Negative,0.0 to 0.49
1319,1320,74,10,2024-11-26,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-0.1 to -0.5
1320,1321,32,3,2025-02-25,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
1321,1322,70,16,2024-04-15,1,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
1322,1323,61,17,2025-10-27,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
1323,1324,36,10,2025-12-27,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1324,1325,66,12,2024-08-07,3,"I  love  this  product,  will  buy  again!",0.6696,Mixed Positive,0.5 to 1.0
1325,1326,69,4,2024-06-09,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1326,1327,37,9,2025-05-20,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1327,1328,97,11,2025-12-23,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1328,1329,45,19,2024-01-03,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1329,1330,24,12,2025-05-31,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0
1330,1331,88,5,2025-06-02,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1331,1332,72,4,2024-06-15,5,Amazing  value  for  the    price.,0.7351,Positive,0.5 to 1.0
1332,1333,6,3,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1333,1334,39,11,2025-04-03,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1334,1335,43,15,2025-03-06,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1335,1336,95,9,2023-11-27,1,"Not  satisfied,  the    product  broke  after  a  week.",-0.6288,Negative,-0.1 to -0.5
1336,1337,89,4,2023-10-09,3,"Average  experience,  nothing  special.",-0.3089,Neutral,-0.49 to 0.0
1337,1338,44,13,2025-02-01,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0
1338,1339,76,19,2024-11-01,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1339,1340,62,7,2025-07-10,3,Not  worth    the  money.,-0.1695,Neutral,-0.49 to 0.0
1340,1341,64,7,2023-06-21,2,"Average  experience,  nothing    special.",-0.3089,Negative,-0.49 to 0.0
1341,1342,91,1,2025-06-03,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1342,1343,39,4,2025-04-10,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1343,1344,31,20,2025-05-16,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1344,1345,55,18,2023-10-14,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1345,1346,47,6,2024-10-14,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
1346,1347,21,11,2025-07-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49
1347,1348,45,19,2024-02-14,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1348,1349,22,10,2025-04-11,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49
1349,1350,69,9,2024-02-01,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Neutral,-0.49 to 0.0
1350,1351,30,20,2023-07-23,1,"Not  satisfied,  the  product  broke    after  a  week.",-0.6288,Negative,-0.1 to -0.5
1351,1352,50,14,2025-06-25,5,The  quality  is    top-notch.,0.0,Positive,0.0 to 0.49
1352,1353,34,5,2024-06-30,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1353,1354,53,8,2024-05-08,5,"Excellent    product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1354,1355,9,20,2025-05-29,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1355,1356,14,15,2025-04-18,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49
1356,1357,23,17,2024-01-03,1,"Terrible    customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0
1357,1358,90,10,2024-01-16,3,Not  worth    the  money.,-0.1695,Neutral,-0.49 to 0.0
1358,1359,28,4,2023-05-25,3,Not  worth  the  money.,-0.1695,Neutral,-0.49 to 0.0
1359,1360,58,12,2023-11-13,2,"Average    experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0
1360,1361,96,15,2023-03-07,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1361,1362,99,2,2025-12-03,1,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49
1362,1363,16,4,2024-07-16,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49
